GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38
0400000US34,34,New Jersey,3167629,9918,91868,830,79.4,0.3,96110,937,24.3,0.3,14625,678,28.5,0.3,18146,157,4.3,0.2,9272,237,2.8,0.1,4571,266,17.1,0.2,24858,597,2191404,14596,107202,939,12.5,0.3,45495,1498,33.1,0.5,85167,1549,30.9,0.5,144659,2165,10.1,0.3,90762,2991,9.8,0.3,155147,3829,3.6,0.2,116888,4185,8821155,*****,34090,290,69.2,0.2,37980,394,13.4,0.1,22701,568,0.2,0.1,19364,3165,8.5,0.1,38036,1087,0.0,0.1,21892,8507,6.2,0.2,16773,677,2.5,0.1,18242,2292,18.1,*****,19022,490,58.6,0.1,41091,424,32.0,(X),(X),(X),32.6,(X),(X),(X),24.6,(X),(X),(X)
0400000US35,35,New Mexico,767285,6715,59314,1393,75.6,0.7,58839,1267,17.8,0.6,17143,2892,30.2,0.6,15396,283,6.4,0.4,8138,299,2.9,0.3,3094,375,19.1,0.6,25819,1117,502498,8737,68653,1924,17.5,0.8,38162,2137,36.7,1.2,55020,3536,27.6,1.0,101681,3498,9.5,0.8,59980,3191,5.7,0.6,99852,5303,2.9,0.4,77101,7478,2082224,*****,22829,511,71.7,0.7,26019,711,2.1,0.2,19096,2471,9.2,0.2,11962,617,1.2,0.1,24243,3367,0.1,0.1,19578,12075,12.6,0.7,15025,748,3.1,0.3,15044,2222,46.7,*****,16002,449,40.1,0.1,33327,1188,29.7,(X),(X),(X),31.3,(X),(X),(X),23.2,(X),(X),(X)
0400000US36,36,New York,7187938,18167,80244,557,77.3,0.2,84412,608,20.9,0.2,17809,1071,29.0,0.2,16839,90,6.3,0.1,9049,130,3.4,0.1,4055,129,17.3,0.2,24289,489,4607636,22601,92816,789,14.7,0.2,39038,923,33.5,0.4,73561,1284,28.6,0.4,131806,1817,11.0,0.2,80484,1565,8.5,0.2,141375,3700,3.8,0.2,104695,3014,19465197,*****,30679,215,65.3,0.2,36132,289,15.6,0.1,20176,286,0.3,0.1,18203,1587,7.4,0.1,28219,959,0.0,0.1,31489,11225,8.6,0.2,14930,392,2.7,0.1,17939,1064,18.0,0.1,17449,337,57.8,0.1,38082,323,34.4,(X),(X),(X),36.0,(X),(X),(X),27.2,(X),(X),(X)
0400000US37,37,North Carolina,3683364,19202,60939,608,76.7,0.3,61763,658,18.9,0.3,13950,901,29.9,0.3,16695,153,4.8,0.2,8222,198,2.0,0.1,3774,387,18.3,0.3,21085,520,2455564,21325,71787,748,16.4,0.4,39328,1385,35.3,0.5,57319,1277,32.7,0.5,98787,1531,8.2,0.3,61645,2713,5.9,0.3,111789,4586,1.5,0.1,76975,4784,9656401,*****,24107,231,70.1,0.2,27423,320,21.7,0.1,16706,413,1.2,0.1,16043,1621,2.2,0.1,26562,1928,0.0,0.1,15962,5135,2.7,0.2,10649,670,2.1,0.1,9520,890,8.6,0.1,11855,545,64.9,0.1,28568,346,27.8,(X),(X),(X),28.1,(X),(X),(X),21.2,(X),(X),(X)
0400000US38,38,North Dakota,283440,2528,66005,1615,82.5,0.8,65371,1752,25.9,1.1,15651,2183,26.1,0.7,15444,324,3.2,0.4,8745,700,1.8,0.3,3178,796,11.6,0.6,18285,1381,175219,3737,80808,2320,10.6,0.7,44234,4564,27.0,1.3,56498,3681,45.5,1.5,96401,3885,5.8,0.9,76666,9995,9.8,0.7,115953,6312,1.2,0.3,93053,17900,683932,*****,28055,705,89.8,0.2,29544,775,1.0,0.2,13737,3789,5.6,0.2,14445,2588,1.0,0.2,23718,13271,0.0,0.1,N,N,0.6,0.2,15343,3687,1.9,0.3,11796,2521,2.2,0.1,13326,2636,88.5,0.1,29773,796,27.7,(X),(X),(X),28.4,(X),(X),(X),22.6,(X),(X),(X)
0400000US39,39,Ohio,4538555,15280,61204,416,75.0,0.2,63636,467,19.9,0.2,11272,626,30.3,0.2,16169,97,5.6,0.2,8794,144,3.5,0.1,3480,162,20.8,0.2,20917,367,2915927,16276,73455,597,16.4,0.3,37525,972,33.5,0.5,56802,976,32.1,0.4,98591,1000,8.0,0.3,68608,2439,8.1,0.2,116414,2360,1.9,0.1,88657,6317,11544951,*****,24750,160,82.9,0.1,26445,186,12.1,0.1,15427,356,0.2,0.1,16134,2038,1.7,0.1,32570,2054,0.0,0.1,15493,6288,0.9,0.1,14646,1138,2.3,0.1,11494,1962,3.2,0.1,15341,808,80.9,0.1,26682,189,26.1,(X),(X),(X),26.4,(X),(X),(X),20.5,(X),(X),(X)
0400000US40,40,Oklahoma,1442731,7338,58515,614,76.6,0.4,59452,645,19.0,0.4,14309,1538,30.4,0.4,16092,149,5.6,0.2,8472,236,3.6,0.2,2074,190,17.3,0.4,18979,489,957855,8144,69167,853,15.3,0.4,35747,1285,35.2,0.6,55938,1651,32.7,0.6,92341,1901,8.2,0.4,64098,3366,6.9,0.3,104764,3285,1.7,0.2,78731,5063,3791508,*****,23016,229,73.6,0.2,25794,315,7.3,0.1,15229,775,6.9,0.2,15930,657,1.7,0.1,23875,2300,0.1,0.1,14003,7089,2.4,0.2,13203,943,8.0,0.2,13455,569,9.2,*****,12341,491,68.2,0.1,26823,330,27.3,(X),(X),(X),27.8,(X),(X),(X),21.0,(X),(X),(X)
0400000US41,41,Oregon,1516979,8379,62778,771,75.7,0.5,62281,902,23.3,0.6,14910,1290,30.6,0.4,17072,179,4.3,0.3,8878,322,3.4,0.3,3758,225,18.4,0.4,23963,780,956746,11057,73674,1087,17.4,0.5,45101,1730,33.6,0.7,61104,2360,33.7,0.8,94827,1969,7.1,0.5,67154,3571,6.7,0.4,107605,5877,1.5,0.2,92242,10230,3871859,*****,25228,317,84.7,0.3,26862,362,1.8,0.1,16579,1470,1.3,0.1,14699,1839,3.9,0.1,24901,1723,0.4,0.1,13629,2621,4.3,0.3,10287,721,3.5,0.2,14265,1077,12.0,*****,12816,743,77.9,0.1,27926,365,24.4,(X),(X),(X),24.6,(X),(X),(X),18.5,(X),(X),(X)
0400000US42,42,Pennsylvania,4937333,13801,67298,396,74.9,0.2,70590,485,23.7,0.2,11287,516,33.0,0.2,17040,89,6.1,0.2,9238,126,3.7,0.1,2785,116,20.2,0.2,19316,313,3193701,19403,81003,541,16.1,0.3,39060,772,31.0,0.4,64690,1089,32.5,0.4,107013,1010,8.9,0.3,74510,1909,9.4,0.2,120188,1794,2.2,0.1,92206,3560,12742886,*****,26933,153,82.3,0.1,28940,174,10.8,0.1,16559,416,0.1,0.1,16515,2834,2.8,0.1,29864,1351,0.0,0.1,24508,6511,2.0,0.1,12149,675,1.9,0.1,11443,998,5.9,0.1,13958,466,79.1,0.1,29473,175,28.3,(X),(X),(X),28.6,(X),(X),(X),22.7,(X),(X),(X)
0400000US44,44,Rhode Island,412259,3948,72229,1971,76.2,0.9,74313,1916,23.1,1.1,16951,4002,30.0,0.7,16619,353,7.0,0.7,8751,481,2.6,0.3,3143,632,16.9,0.9,25104,2951,256181,5460,86521,2483,14.6,1.1,47467,8521,31.3,1.6,64377,4264,32.0,1.3,115817,4083,9.9,1.0,76642,5807,9.3,0.9,130650,5646,2.9,0.5,90310,11714,1051302,*****,29277,762,81.7,0.6,32263,899,6.0,0.4,16917,1613,0.4,0.1,11575,4558,3.2,0.1,19259,2521,0.0,0.1,N,N,5.9,0.6,13964,1800,2.7,0.4,14866,3681,12.8,*****,13740,908,75.8,0.2,33576,949,32.1,(X),(X),(X),32.8,(X),(X),(X),26.3,(X),(X),(X)
0400000US45,45,South Carolina,1768834,12783,57552,776,74.7,0.5,57871,983,17.2,0.5,15149,1295,33.2,0.5,16617,177,4.6,0.2,8517,402,1.8,0.2,3233,510,20.0,0.5,21439,745,1201688,14648,67326,994,18.3,0.6,39674,1618,36.2,0.8,53923,1611,29.8,0.7,93817,2284,8.3,0.5,63364,3740,5.4,0.3,108511,5429,1.9,0.2,73109,4333,4679230,*****,22598,285,67.0,0.2,26368,341,27.9,0.2,14722,388,0.3,0.1,15325,3697,1.4,0.1,29797,5909,0.0,0.1,25274,13993,1.6,0.2,12226,1418,1.8,0.2,9351,1495,5.2,0.1,13556,987,63.9,0.1,26926,363,30.7,(X),(X),(X),31.5,(X),(X),(X),23.8,(X),(X),(X)
0400000US46,46,South Dakota,323215,3255,61224,1344,81.1,0.8,60323,1362,22.4,0.9,14441,1925,28.7,0.8,15756,448,3.5,0.5,8115,632,2.4,0.4,3150,620,13.9,0.8,20279,1230,210679,4391,73401,1889,12.1,0.9,44043,4646,26.1,1.6,50749,3107,44.4,1.6,90463,2533,7.3,0.8,65218,11361,8.3,0.8,103597,6018,1.7,0.5,74212,15419,824082,*****,24701,533,85.9,0.3,26774,601,1.2,0.1,11433,2017,8.7,0.3,11596,1639,1.0,0.1,18604,5484,0.0,0.1,N,N,0.9,0.2,12829,2157,2.4,0.3,11148,2219,2.8,0.2,11542,1559,84.6,0.1,27013,607,22.4,(X),(X),(X),22.0,(X),(X),(X),17.2,(X),(X),(X)
0400000US47,47,Tennessee,2467428,12592,58400,677,75.1,0.4,60458,744,17.0,0.4,14618,1507,31.6,0.3,16243,160,5.6,0.2,8697,210,3.3,0.2,2898,189,18.4,0.4,19187,722,1625686,15329,68946,830,17.6,0.4,36807,1390,34.1,0.6,56930,1619,31.9,0.5,91885,1919,8.3,0.4,68361,4317,6.4,0.3,104546,3455,1.7,0.2,81094,5763,6403353,*****,23320,268,77.9,0.1,25353,323,16.7,0.1,16106,447,0.3,0.1,17096,3250,1.4,0.1,28489,3112,0.0,0.1,14067,7643,1.7,0.1,10700,977,1.9,0.1,11766,1687,4.6,0.1,12095,790,75.3,0.1,25764,325,27.6,(X),(X),(X),28.2,(X),(X),(X),21.2,(X),(X),(X)
0400000US48,48,Texas,8850370,21114,68936,452,82.4,0.2,69577,511,16.3,0.2,17403,803,24.4,0.2,15798,94,4.8,0.1,8460,142,1.9,0.1,3418,135,13.7,0.2,22420,437,6171317,25795,78360,569,12.2,0.2,39842,1090,36.4,0.3,61901,1026,30.9,0.3,107849,1177,10.1,0.2,65742,1548,7.4,0.2,113794,2125,3.0,0.1,84780,3206,25674681,*****,24682,148,74.6,0.2,26707,173,11.7,0.1,18453,339,0.5,0.1,20485,2265,3.9,0.1,29568,1094,0.1,0.1,19660,3995,6.9,0.2,13814,379,2.3,0.1,16279,1163,38.1,0.1,14312,169,44.7,0.1,34893,286,29.1,(X),(X),(X),30.3,(X),(X),(X),22.0,(X),(X),(X)
0400000US49,49,Utah,884253,5722,69550,963,84.0,0.5,68756,978,20.2,0.6,12846,1558,22.4,0.4,17424,288,3.8,0.3,9931,468,2.1,0.2,4064,498,15.1,0.5,22749,1067,662478,8210,77561,1246,10.6,0.5,44699,2239,31.8,0.9,66379,3210,34.9,0.9,84453,1795,8.8,0.6,80113,4011,10.5,0.6,114941,3907,3.4,0.4,92448,5653,2817222,*****,22497,310,88.3,0.4,23663,356,1.2,0.1,13781,2518,1.1,0.1,11505,1895,2.0,0.1,22128,1935,1.0,0.1,11984,1686,4.0,0.4,12509,901,2.5,0.2,10495,1357,13.2,*****,12267,525,79.9,0.1,24825,382,25.8,(X),(X),(X),25.0,(X),(X),(X),18.6,(X),(X),(X)
0400000US50,50,Vermont,257358,2656,67201,1403,79.6,0.9,65842,1653,29.3,1.1,13351,1960,31.4,0.8,16965,304,5.3,0.5,8776,540,4.3,0.5,3512,542,17.1,0.8,20196,1144,161619,3467,80872,2272,13.1,1.0,42130,3181,27.4,1.3,59037,3722,41.8,1.5,100424,3949,6.1,0.7,70674,5993,10.0,0.8,116048,5275,1.5,0.4,79487,9865,626431,*****,28089,573,95.2,0.2,28745,601,0.8,0.1,10263,2295,0.3,0.1,16036,6012,1.2,0.2,19275,2515,0.0,0.1,10880,7027,0.2,0.1,18583,5696,2.2,0.2,14220,2343,1.5,0.1,21464,4983,94.0,0.1,28815,594,24.5,(X),(X),(X),23.3,(X),(X),(X),18.6,(X),(X),(X)
0400000US51,51,Virginia,2990650,13887,84041,691,80.9,0.3,84648,783,23.8,0.4,13426,817,27.2,0.3,16792,149,4.1,0.2,8511,195,2.2,0.1,3004,239,21.0,0.3,27819,675,2010914,15488,97107,881,12.8,0.3,48413,1875,32.8,0.5,76448,1676,34.9,0.6,127179,1927,8.6,0.3,79385,2719,8.5,0.4,141021,3971,2.2,0.2,110563,13703,8096604,*****,32123,263,69.4,0.2,35946,334,19.5,0.1,21607,433,0.3,0.1,23086,3299,5.6,0.1,34998,1528,0.1,0.1,26567,7248,2.1,0.2,17131,1149,3.0,0.2,18452,1881,8.0,0.1,19912,750,64.3,0.1,37089,356,25.8,(X),(X),(X),25.8,(X),(X),(X),19.9,(X),(X),(X)
0400000US53,53,Washington,2632621,9876,74186,627,79.0,0.3,74629,770,25.0,0.4,15319,930,26.9,0.3,17156,167,4.8,0.2,8885,220,4.3,0.2,3698,233,17.7,0.3,23851,626,1699851,11753,86290,914,14.5,0.4,48691,1810,33.9,0.6,71660,1338,35.2,0.5,109799,1477,7.5,0.3,81358,3306,7.0,0.3,121776,3061,1.8,0.1,88038,4602,6830038,*****,29278,258,78.4,0.2,31745,282,3.5,0.1,20156,986,1.3,0.1,18904,1972,7.3,0.1,28513,1025,0.6,0.1,20580,3203,4.1,0.2,11771,591,4.7,0.2,15362,802,11.6,*****,14210,454,71.9,0.1,33173,303,22.8,(X),(X),(X),23.1,(X),(X),(X),17.4,(X),(X),(X)
0400000US54,54,West Virginia,735408,6147,53269,1259,68.6,0.7,57404,1603,16.5,0.6,9421,1385,38.9,0.5,16171,236,8.2,0.5,8496,280,2.4,0.3,3145,435,22.9,0.7,16794,912,477809,7963,64488,1847,22.0,0.9,32435,1756,35.0,1.0,52284,2318,28.8,1.0,94826,4581,7.1,0.6,66948,4762,5.6,0.5,99791,4158,1.5,0.3,93699,8460,1855364,*****,22060,469,93.9,0.1,22531,491,3.0,0.2,15764,1782,0.2,0.1,11564,2810,0.6,0.1,29842,10793,0.0,0.1,N,N,0.2,0.1,9291,5181,2.1,0.2,9778,1555,1.1,0.1,13821,3149,93.1,0.1,22595,497,30.1,(X),(X),(X),30.2,(X),(X),(X),23.6,(X),(X),(X)
0400000US55,55,Wisconsin,2275352,8388,64439,566,78.5,0.3,65179,570,25.4,0.4,10713,676,29.1,0.3,17197,131,4.4,0.2,9412,278,2.2,0.1,3609,273,17.4,0.3,20182,568,1462927,12624,77531,742,13.7,0.4,43089,1371,29.3,0.5,60146,2023,38.7,0.5,96050,1128,7.3,0.3,67065,2819,9.4,0.3,111817,2523,1.6,0.1,88448,6123,5711767,*****,26212,222,87.2,0.1,27929,236,6.2,0.1,12846,790,0.8,0.1,15175,1244,2.3,0.1,22058,1797,0.0,0.1,N,N,1.4,0.1,14136,1143,2.0,0.1,11064,1362,6.0,0.1,13633,458,83.0,0.1,28618,245,25.0,(X),(X),(X),24.7,(X),(X),(X),19.9,(X),(X),(X)
0400000US56,56,Wyoming,222539,3310,68886,1986,83.0,0.8,68199,2231,21.4,1.2,13228,2696,27.3,0.9,16997,501,3.0,0.5,8025,1183,1.8,0.4,3529,1180,15.7,1.0,20040,1279,142618,4167,79554,2909,11.6,0.9,44491,5286,30.5,1.8,58057,5967,41.9,1.9,96851,3166,6.5,0.9,77629,10224,7.8,1.3,121398,7480,1.8,0.6,93601,21281,568158,*****,27973,773,90.7,0.5,28998,832,0.9,0.2,19623,6234,2.2,0.2,14431,1628,0.9,0.2,24314,6856,0.0,0.1,9794,9104,2.6,0.5,21163,4078,2.8,0.4,15323,3897,9.1,*****,16811,1656,85.6,0.1,29870,889,22.2,(X),(X),(X),22.2,(X),(X),(X),17.7,(X),(X),(X)
0400000US72,72,Puerto Rico,1256151,8804,28865,552,58.8,0.6,34430,727,3.9,0.3,17464,3805,42.6,0.5,11379,131,0.4,0.1,8204,923,5.6,0.3,2024,77,14.1,0.4,13463,725,903660,10060,32063,705,34.8,0.6,14516,693,37.9,0.8,29844,995,15.3,0.6,61839,2866,8.0,0.4,44039,2279,2.2,0.3,75658,6471,1.8,0.2,58446,3213,3706690,*****,10555,185,68.5,0.6,11053,217,7.8,0.3,10165,463,0.2,0.1,9428,2011,0.3,0.1,12528,4310,0.0,0.1,N,N,9.8,0.4,9397,480,13.4,0.4,9063,395,98.9,0.1,10511,186,0.8,0.1,14193,1827,23.3,(X),(X),(X),24.9,(X),(X),(X),16.2,(X),(X),(X)
